name,category,star_rating,visitor_reviews,blog_reviews,address,latitude,longitude,distance_m
세카이,음식점,별점 없음,1,0,부산 남구 수영로334번길 36 1층,35.1369377628411,129.103084911982,396.4
요이참치대연점,음식점,별점 없음,66,0,부산 남구 수영로266번길 74 요이참치 1층,35.1335989164257,129.098650856278,629.1
돈돈카츠 대연점,음식점,별점 없음,66,0,부산 남구 수영로266번길 115 베네시티,35.1324256737196,129.100420179114,498.3
채선당 샤브보트 부경대점,음식점,별점 없음,200,0,부산 남구 용소로21번길 71,35.1363502355046,129.104110852699,292.5
우연 초신선 한우육회와 최상급 딥스킨연어,음식점,별점 없음,5,17,부산 남구 수영로 294,35.1362411288397,129.098649796796,675.4
이쯔모 창코나베전문점,음식점,별점 없음,2,1,부산 남구 용소로13번길 41-1,35.1373143432963,129.102592496215,456.5
구드미엘,음식점,별점 없음,575,0,부산 남구 수영로325번길 12 대연동푸르지오아파트,35.1387844865167,129.101979990195,623.5
봉이집,음식점,별점 없음,3,0,부산 남구 수영로322번길 49-3 1층,35.1359224801727,129.102651146538,339.6
모야시 철판돈까스 & 대만 마제소바 대연점,음식점,별점 없음,11,0,부산 남구 용소로14번길 9 1(일부)층(대연동),35.1358012914684,129.100245057524,522.5
동욱 참치,음식점,별점 없음,3,0,부산 남구 용소로40번길 30,35.1339088935648,129.099328186098,566.0
카레대왕돈까스킹,음식점,별점 없음,1,0,부산 남구 수영로298번길 21,35.135916098647,129.099584871412,583.0
자연메기탕.추어탕,음식점,별점 없음,1,0,부산 남구 대연동 11-3,35.1383400447619,129.107129978729,503.6
1970 신포할매 쫄면과돈까스 대연점,음식점,별점 없음,0,0,부산 남구 수영로298번길 21,35.135916098647,129.099584871412,583.0
바로덮밥 대연점,음식점,별점 없음,34,0,부산 남구 수영로298번길 36 유이빌딩 2층,35.1352947549431,129.099621019792,558.2
카돈카돈,음식점,별점 없음,1,1,부산 남구 수영로298번길 21,35.135916098647,129.099584871412,583.0
홍홍카츠 본점,음식점,별점 없음,0,0,부산 남구 용소로8번길 21,35.136075778621,129.099371985915,607.6
통통연어,음식점,별점 없음,2,0,부산 남구 수영로298번길 21,35.135916098647,129.099584871412,583.0
니가찾던돈까스,음식점,별점 없음,0,0,부산 남구 용소로46번길 30 (대연동),35.1334389183338,129.09955821785,548.6
우나요시 본점,음식점,별점 없음,135,0,부산 수영구 황령대로489번길 14 1층 106호,35.1386788121437,129.10820590676,573.7
임사부돈카츠하나만파는집 대연점,음식점,별점 없음,0,0,부산 남구 수영로 311 2층,35.1375557576659,129.099901790723,648.4
진깡사마,음식점,4.68,295,0,부산 수영구 황령대로481번길 10-10 진깡사마,35.1389255231703,129.107642907752,579.9
대운 남천동본점,음식점,4.85,"1,267",0,부산 수영구 수영로388번길 45,35.1398227292743,129.108838021519,713.2
땡초우동 대연혁신지구점,음식점,별점 없음,136,0,부산 남구 수영로 345 대연혁신지구상가 1층 115동 103호,35.1398875289479,129.103520204194,680.4
어가 가이텐스시 남천점,음식점,별점 없음,215,0,부산 수영구 수영로384번길 10 1층 (남천동),35.1404224750127,129.106977418101,726.0
오일리 경성대본점,음식점,4.9,"3,181",0,부산 남구 수영로322번길 49-3 1층 오일리 경성대본점,35.1359224801727,129.102651146538,339.6
해쉬,음식점,4.56,"2,338",0,부산 남구 수영로334번길 24 1층 해쉬,35.1373713619158,129.102713318421,455.3
꽉꽉피자 대연점,음식점,별점 없음,10,0,부산 남구 수영로266번길 33 1층,35.1348553232781,129.097161921148,768.9
도로시파스타 연정,음식점,별점 없음,2,0,부산 남구 수영로298번길 21 3층 306호,35.135916098647,129.099584871412,583.0
맘스피자 부산경성대점,음식점,별점 없음,10,0,부산 남구 수영로 313 2층,35.1376518701428,129.100106879847,640.4
르몽드트레비어,음식점,별점 없음,19,0,부산 남구 용소로13번길 36-1 1층,35.1368411586496,129.102571000186,416.4
미친피자 남구점,음식점,별점 없음,62,0,부산 남구 용소로64번길 14 1층,35.1317291963049,129.10040820942,531.5
한국맥도날드경성대점,음식점,별점 없음,"1,140",0,부산 남구 수영로 304,35.1368002282861,129.099522232917,630.6
부버거,음식점,별점 없음,128,0,부산 남구 수영로266번길 36 1층,35.1346897271111,129.09709733892,772.6
퀸즈 필라프 대연점,음식점,별점 없음,1,1,부산 남구 용소로19번길 41,35.136638024797,129.102706740724,391.2
차영호,음식점,별점 없음,5,0,부산 남구 수영로322번길 8 지하1층,35.1373438739308,129.10129054748,537.1
피자파파,음식점,별점 없음,78,0,부산 남구 신선로 566 401동 103호 104호 일부호,35.1326695529587,129.10968594313,404.0
대연동싸다구피자,음식점,4.73,319,0,부산 남구 수영로250번길 82 1층 싸다구피자,35.1338940948806,129.097597003614,723.5
홍루이젠 부산대연점,음식점,별점 없음,364,0,부산 남구 수영로 345 상가 114동 104호 홍루이젠 대연점,35.1398875289479,129.103520204194,680.4
홍루이젠 부산W스퀘어점,음식점,4.47,565,0,부산 남구 분포로 145 W스퀘어 상가 2층 2029호,35.1342294576999,129.111216765972,515.8
김씨화덕 W스퀘어점,음식점,별점 없음,769,0,부산 남구 분포로 145 W스퀘어 C동,35.1342294576999,129.111216765972,515.8
캐스크앤뀌베 용호점,음식점,별점 없음,62,0,부산 남구 분포로 145 더블유 스퀘어동 1층 1069호,35.1342294576999,129.111216765972,515.8
666버거 대연점,음식점,별점 없음,205,0,부산 남구 유엔로 211 정성재아파트 상가 101동 101호,35.1303385683753,129.099413005228,690.8
푸드마스터j & 달빛감자남천점,음식점,별점 없음,138,0,부산 수영구 수영로388번길 37,35.1400648686324,129.10876561047,735.1
재즈프레소,음식점,별점 없음,165,0,부산 수영구 광안해변로 27-3 2층,35.137966891386,129.112881929238,799.4
신전떡볶이 대연점,음식점,별점 없음,"1,286",0,부산 남구 용소로 28,35.1347990938238,129.100651630482,454.4
이삭토스트 부경대점,음식점,별점 없음,816,0,"부산 남구 용소로 28 1층 일부호(대연동, 금산빌딩)",35.1347990938238,129.100651630482,454.4
경성 즉석떡볶이,음식점,별점 없음,1,0,부산 남구 수영로 305 스파크,35.1373386097078,129.099270911942,681.3
폰가게떡볶이,음식점,별점 없음,0,0,부산 남구 수영로 345 115동 104호,35.1398875289479,129.103520204194,680.4
소소떡볶이 부산직영점,음식점,별점 없음,38,0,부산 수영구 황령대로489번길 14 1동 108호,35.1386788121437,129.10820590676,573.7
남천할매집,음식점,3.87,959,0,부산 수영구 황령대로489번길 33-6 1층,35.1395466463472,129.108675775957,679.2
고봉김밥 대남점,음식점,별점 없음,103,0,부산 수영구 수영로384번길 19 남천파크상가 6호,35.1401984081709,129.107492523381,711.6
틈새라면 부경대점,음식점,4.7,361,0,부산 남구 용소로21번길 27 2층,35.1355960306088,129.102352923849,340.8
호마루떡볶이 대연점,음식점,별점 없음,3,0,부산 남구 유엔로215번길 37,35.131886744683,129.09979851641,573.5
애플꼬마김밥 남천점,음식점,별점 없음,409,0,부산 수영구 수영로384번길 14 1층,35.1403158052863,129.107095015304,716.3
완벌집 경성대본점,음식점,4.86,"7,747",0,부산 남구 용소로13번길 36 2층,35.136931791216,129.10248930033,428.9
영진돼지국밥,음식점,별점 없음,"1,973",0,부산 남구 수영로346번길 18 1층,35.1381278481831,129.10377407757,486.8
고덕사,음식점,별점 없음,176,0,부산 수영구 황령대로489번길 14,35.1386788121437,129.10820590676,573.7
풍년곱창,음식점,별점 없음,"2,361",0,부산 남구 용소로28번길 22-1,35.1348542513753,129.099393270779,568.1
황금대패,음식점,별점 없음,149,0,부산 수영구 황령대로 483-3 1층,35.1388165164971,129.107319872091,559.3
마을회관,음식점,별점 없음,331,0,부산 남구 황령대로492번길 32,35.137596350757,129.105858668754,401.0
닭발먹은새우 직영본점,음식점,4.85,893,0,부산 남구 수영로346번길 12 닭발먹은새우 직영본점,35.1382991795062,129.103591224287,510.4
수미식당,음식점,별점 없음,368,0,부산 남구 용소로 56-1 1층수미식당,35.1322352957963,129.100968918322,460.6
정성식당,음식점,별점 없음,592,0,부산 남구 용소로7번길 37 이정란헤어모드,35.1376210880957,129.102172438617,506.6
양돈산업,음식점,별점 없음,802,0,부산 수영구 황령대로481번길 17-3 양돈산업,35.1395351466983,129.107425834698,638.8
다정한족발 남천점,음식점,별점 없음,206,0,부산 수영구 황령대로489번길 24,35.1390919034571,129.108609630875,630.9
홍소족발,음식점,4.36,471,0,부산 남구 용소로13번길 93,35.1383438642526,129.105158494901,484.5
고인돌족발,음식점,4.37,191,0,부산 수영구 황령대로473번길 26 1층,35.1399932250652,129.107274404608,684.7
옥탑방두얼간이 대연점,음식점,별점 없음,250,0,부산 남구 용소로13번길 77 1층 옥탑방 두 얼간이,35.1379684977526,129.104361821459,454.5
비돈이제돈이 대연점,음식점,별점 없음,40,0,부산 남구 수영로298번길 36,35.1352947549431,129.099621019792,558.2
맛있는 보쌈도시락,음식점,별점 없음,0,0,"부산 남구 수영로298번길 21 2층 일부호(대연동, 도네누)",35.135916098647,129.099584871412,583.0
꾸꾸삼겹 대연직영점,음식점,별점 없음,0,0,부산 남구 수영로266번길 37 106호,35.1348146703655,129.097474835258,740.1
홍곳간 남천본점,음식점,별점 없음,"1,445",0,부산 수영구 황령대로489번길 41 1층,35.1397579888435,129.109016157338,713.7
계양깐,음식점,별점 없음,948,0,부산 수영구 황령대로481번길 18-12 1층,35.1392868044173,129.107621726085,617.4
한우공판장 본점,음식점,별점 없음,920,0,부산 수영구 황령대로489번길 22 1층,35.1388975532766,129.10829733701,599.2
콜롬보가든 남천본점,음식점,4.89,"1,385",0,부산 수영구 황령대로489번길 49-1 1층,35.1400660530323,129.109199634979,751.8
이솔산오리,음식점,별점 없음,546,0,부산 남구 신선로 499,35.1288437104139,129.103601101725,600.0
안동한우갈비,음식점,별점 없음,587,0,부산 수영구 수영로388번길 41 2층,35.1399464757042,129.108821467466,725.1
남천 모소리,음식점,별점 없음,"1,440",0,부산 수영구 수영로388번길 25-4 105호,35.1402809343201,129.108420566276,745.7
남천돈,음식점,4.56,132,0,부산 수영구 황령대로489번길 14 대성상가,35.1386788121437,129.10820590676,573.7
꼬목살 남천점,음식점,별점 없음,269,0,부산 수영구 황령대로481번길 48 1층,35.1401761036539,129.108939730567,752.8
정원양곱창,음식점,별점 없음,170,0,부산 수영구 황령대로481번길 18 1층,35.1393514826548,129.107555816031,622.5
잘돼지참숯갈비 남천점,음식점,별점 없음,274,0,부산 수영구 황령대로481번길 53,35.1404091346253,129.108991929639,778.5
남천동 한우야,음식점,4.86,585,0,부산 수영구 황령대로481번길 52 정동상가1 층,35.1402498171137,129.109079532414,765.6
전남친순대 남천점,음식점,별점 없음,18,0,부산 수영구 수영로384번길 19 상가 11호,35.1401984081709,129.107492523381,711.6
이우철 한방누룽지 삼계탕 대연점,음식점,4.76,608,0,부산 남구 유엔로 216 1층 이우철삼계탕 대연점,35.1298729706722,129.099775208808,697.4
장생포고래등,음식점,별점 없음,47,0,부산 수영구 수영로384번길 7 파크 상가-2,35.1403319628361,129.107948064073,737.2
호세야오리바베큐 남구점,음식점,별점 없음,15,0,부산 남구 유엔평화로17번길 87,35.1336546128993,129.096766706066,799.8
남천참숯갈비,음식점,별점 없음,0,0,부산 수영구 수영로 379,35.1408778600366,129.106245019303,767.5
로스구이집,음식점,4.72,658,0,부산 남구 신선로 566 GS하이츠자이 401동 1층 122호,35.1326695529587,129.10968594313,404.0
진상 W스퀘어점,음식점,별점 없음,370,0,부산 남구 분포로 145 W상가 B동 1035호,35.1342294576999,129.111216765972,515.8
청담족발앤국밥,음식점,별점 없음,5,0,부산 남구 분포로 115 B동 102호,35.1321898048688,129.112724828547,682.6
곱창119 경성대부경대점,음식점,4.9,"2,737",0,부산 남구 용소로7번길 64 2층,35.1380172350224,129.103558517245,482.2
만만닭강정 본점,음식점,4.91,"2,422",0,부산 남구 수영로322번길 22 1층,35.1367558140446,129.101652143729,468.8
청도치킨,음식점,별점 없음,504,0,부산 남구 용소로8번길 42 1층,35.1357921010219,129.098227333582,695.3
한솥도시락 부경대점,음식점,별점 없음,467,0,부산 남구 용소로 48,35.1330042309534,129.100918253959,435.6
써브웨이 경성대점,음식점,별점 없음,"1,071",0,부산 남구 수영로 297 대영빌딩 1층,35.1370347718176,129.098655363007,712.2
뉴리틀인디아 앤 네팔,음식점,별점 없음,1,0,부산 남구 수영로322번길 19 2층 뉴리틀인디아 앤 네팔,35.1370639318703,129.101661820919,491.2
국제닭강정&새우강정 경성대부경대점,음식점,별점 없음,5,0,부산 남구 수영로322번길 51,35.1357696100893,129.102642716733,329.8
노랑통닭 대연성당점,음식점,별점 없음,0,0,부산 남구 수영로266번길 67 1층,35.1340216065823,129.098632527718,629.2
맘스터치 경성대점,음식점,별점 없음,694,0,부산 남구 수영로 313,35.1376518701428,129.100106879847,640.4
구구닭촌경성대점,음식점,별점 없음,19,0,부산 남구 수영로346번길 20,35.137996403023,129.103855165446,470.6
떴다파닭 경성대점,음식점,별점 없음,20,0,부산 남구 수영로266번길 117,35.1323542070399,129.10049842045,494.6
처갓집양념치킨 경성부경대점,음식점,별점 없음,1,0,부산 남구 수영로266번길 108 1층 (대연동),35.1325384551452,129.100038045998,527.0
대찬 두 마리 파닭,음식점,별점 없음,2,0,부산 남구 수영로346번길 20,35.137996403023,129.103855165446,470.6
치토피아,음식점,별점 없음,3,0,부산 남구 용소로13번길 41-1 (대연동),35.1373143432963,129.102592496215,456.5
야식한 밤에 치떡,음식점,별점 없음,12,0,부산 남구 용소로7번길 9,35.1370489234087,129.100771098666,551.4
닭장을 나온 암탉,음식점,별점 없음,1,1,부산 남구 용소로7번길 15,35.1371077760704,129.101092829757,532.9
찹쌀로 만든 조시치킨 부산 경성대점,음식점,별점 없음,30,0,부산 남구 용소로7번길 15,35.1371077760704,129.101092829757,532.9
치킨과요리의 만남 대연점,음식점,별점 없음,2,0,부산 남구 용소로19번길 34,35.1362983685549,129.102499665465,377.4
파닭일번지,음식점,별점 없음,224,0,부산 남구 용소로13번길 104,35.1384382162223,129.1057702162,494.1
노마진두마리치킨 대연점,음식점,별점 없음,2,0,부산 남구 수영로266번길 40 1층1호,35.1346387704886,129.097370387016,747.4
놀라버린파닭,음식점,별점 없음,2,0,부산 남구 용소로13번길 104,35.1384382162223,129.1057702162,494.1
쌀통닭 대연혁신점,음식점,별점 없음,332,0,"부산 남구 수영로 345 115동 102호(대연동, 대연힐스테이트푸르지오)",35.1398875289479,129.103520204194,680.4
허브앤솔,음식점,별점 없음,11,0,부산 남구 조각공원로 47,35.1312994588891,129.101134310728,501.4
지코바치킨 남천1호점,음식점,별점 없음,72,0,부산 수영구 황령대로489번길 10 대성상가 2동 105호,35.1385677068133,129.108039802619,556.2
치킨팩토리,음식점,별점 없음,4,0,부산 남구 조각공원로 47,35.1312994588891,129.101134310728,501.4
하도 이자카야,음식점,별점 없음,264,0,부산 수영구 황령대로489번길 21 하도 이자카야,35.1392599503066,129.108020466576,626.6
가마치통닭 부산메트로자이점,음식점,별점 없음,333,0,부산 남구 신선로 566,35.1326695529587,129.10968594313,404.0
꼬꼬네두마리치킨 부경대점,음식점,별점 없음,6,2,부산 남구 유엔로215번길 37,35.131886744683,129.09979851641,573.5
남썬 치킨 W스퀘어점,음식점,별점 없음,4,0,부산 남구 분포로 145 A동 1층 1074호,35.1342294576999,129.111216765972,515.8
노는바다,음식점,4.67,941,0,부산 수영구 황령대로481번길 39 1층,35.1400271022289,129.108351925089,717.1
BBQ치킨 용호메트로점,음식점,별점 없음,88,0,부산 남구 신선로 566 401동 1층 110호,35.1326695529587,129.10968594313,404.0
거누광장 경성대점,음식점,별점 없음,151,0,부산 남구 용소로13번길 12 쌍둥이빌딩 2층,35.1363391681421,129.101384403534,459.7
on the yard,음식점,4.57,"1,538",0,부산 남구 수영로346번길 23-1 on the yard,35.1381112771685,129.104224858425,473.0
몬스터치즈랩 용호점,음식점,별점 없음,182,0,부산 남구 분포로 61 B동 1 층 131호,35.1313190794936,129.111982300344,656.3
케이찹사라다 용호점,음식점,별점 없음,342,0,부산 남구 분포로 61 B동 1층 135호,35.1313190794936,129.111982300344,656.3
타블도트 부산W스퀘어점,음식점,별점 없음,"2,788",0,부산 남구 분포로 145 W스퀘어 2092호,35.1342294576999,129.111216765972,515.8
인쌩맥주 부산경성대점,음식점,별점 없음,461,0,부산 남구 용소로13번길 12 1층 인쌩맥주 부산경성대점,35.1363391681421,129.101384403534,459.7
동네포차주민 경성대점,음식점,별점 없음,118,0,부산 남구 용소로13번길 17 2층,35.1367420529701,129.10146880873,480.5
뎅기피버,음식점,별점 없음,139,0,부산 남구 용소로13번길 31 2층,35.137021718436,129.102282083852,448.8
W 옵스 드마히니,음식점,별점 없음,"1,752",0,부산 남구 분포로 145 스퀘어동 2층 2022호,35.1342294576999,129.111216765972,515.8
빕스 부산W스퀘어점,음식점,별점 없음,1,0,부산 남구 분포로 145 A동 2층 2037호,35.1342294576999,129.111216765972,515.8
KFC 경성대부경대,음식점,별점 없음,"3,932",0,부산 남구 수영로 324 리마크빌대연 주상복합 1층,35.1374998452167,129.101551369343,532.8
맘스터치 부경대점,음식점,별점 없음,374,0,부산 남구 용소로21번길 62,35.1359165810975,129.104002935187,255.6
맘스터치 용호자이점,음식점,4.4,454,0,부산 남구 신선로 566 401동 149호,35.1326695529587,129.10968594313,404.0
알천순대곱창전골전문점,음식점,별점 없음,"3,887",0,부산 남구 용소로7번길 88,35.1385404263666,129.104711360433,510.8
전남친순대 용호점,음식점,별점 없음,8,0,부산 남구 분포로 61 1층 116호,35.1313190794936,129.111982300344,656.3
온기한잔,음식점,4.95,158,0,부산 남구 용소로8번길 50 1층 온기한잔,35.1355965128685,129.097792400948,727.6
동백,음식점,4.89,957,0,"부산 남구 용소로19번길 19 1층 102호, 103호",35.1361587024749,129.101673212292,426.7
올바로갈비 경성대부경대점,음식점,4.86,"1,056",0,부산 남구 용소로13번길 42 1층,35.1370617051263,129.102781924349,423.6
문화골목 노가다,음식점,별점 없음,173,0,부산 남구 용소로13번길 38-1 문화골목 2층,35.1369093040717,129.102720520478,413.6
천탁 본점,음식점,별점 없음,540,0,부산 남구 용소로8번길 46 천탁,35.1357241443733,129.098108210643,703.6
구도로통닭 부산경성대점,음식점,별점 없음,576,0,부산 남구 수영로322번길 18 1층,35.1369517104289,129.101533547082,491.3
집밥,음식점,별점 없음,375,0,부산 남구 황령대로492번길 32,35.137596350757,129.105858668754,401.0
